Feature,LightGBM_Gain,XGBoost_Gain,CatBoost_Gain,Abs_Correlation,LGBM_Norm,XGB_Norm,CB_Norm,Corr_Norm,Tree_Score,NN_Score,Combined_Score
GRP_gender_Artifact_Diff_diff,1145.4859698534012,0.0007210110081359745,0.04242364616496073,0.03690546049129776,0.0008781218299292784,0.0019071852207706037,0.005671027849950868,0.06340155578353396,0.0028187783002169165,0.06340155578353396,0.020993611545212027
Artifact_Diff,766.8812459468842,0.0005576416966505349,0.042816366202586206,0.036901742925229616,0.0005878859983902782,0.0014750482174840465,0.0057235251355907645,0.06339516920904578,0.002595486450488363,0.06339516920904578,0.020835391278055587
RFM_frequency,156.96451082229615,0.0005897762137465179,0.044770169273651954,0.03633761012187921,0.00012032793687981063,0.0015600489669739918,0.005984701923324885,0.06242602001202178,0.002555026275726229,0.06242602001202178,0.020516324396614893
service_count,162.40763394832612,0.0005862461403012276,0.04133520110744136,0.03633761012187921,0.0001245005984101579,0.0015507113787442395,0.005525528752340727,0.06242602001202178,0.002400246909831708,0.06242602001202178,0.020407978840488727
charges_deviation,740.5442194223403,0.0006301170680671931,0.02544016574622674,0.036901742925229616,0.0005676962112298225,0.001666756742979462,0.0034007423099190726,0.06339516920904578,0.001878398421376119,0.06339516920904578,0.020333429657677017
WoE_PhoneService,295.291082572937,0.0021234331419691444,0.023394993772475225,0.03484302431069544,0.00022636815518912935,0.00561680787111408,0.0031273516830034815,0.05985840361001563,0.00299017590310223,0.05985840361001563,0.02005064421517625
Artifact_Log_Ratio,3175.9417176246643,0.0009162601898424327,0.1845461855998688,0.02508983221506858,0.0024346555315611796,0.0024236493933229948,0.024669415591238267,0.043102954836677095,0.009842573505374147,0.043102954836677095,0.01982068790476503
GRP_Partner_Artifact_Diff_diff,2716.3285731077194,0.0006600287626497448,0.0946384314593556,0.030351076175007173,0.0020823191903535944,0.0017458777843953627,0.01265089705855953,0.0521414832272247,0.0054930313444361625,0.0521414832272247,0.019487566909272724
ORIG_prob_PhoneService,123.95200939178467,0.0,0.04436312481552077,0.03484302431069664,9.502077561408717e-05,0.0,0.005930289804921525,0.059858403610017694,0.0020084368601785375,0.059858403610017694,0.019363426885130285
COUNT_PhoneService,0.0,0.0,0.03689274466639556,0.03484302431069545,0.0,0.0,0.004931678471263934,0.05985840361001564,0.0016438928237546447,0.05985840361001564,0.019108246059632943
NOISE_benchmark,10919.339163398743,0.0005400136229582131,0.3361895599809566,0.0025237894015168088,0.008370691863654404,0.0014284192461683813,0.04494051148035021,0.004335731688374145,0.018246540863391,0.004335731688374145,0.014073298110885942
GRP_Contract_Artifact_Diff_diff,1863.1149043083192,0.0006606812123209238,0.06907178759727928,0.01977829018804532,0.0014282513380317644,0.0017476036143149174,0.009233247646535107,0.033978017127193484,0.004136367532960597,0.033978017127193484,0.013088862411230463
Artifact_Pct_Deviation,3798.2052533388137,0.0009124001720920205,0.30001712895490906,0.0012574143164565221,0.0029116785672510036,0.0024134390515633997,0.04010512173210714,0.002160168789836147,0.015143413116973847,0.002160168789836147,0.011248439818832535
CROSS_InternetService_PaymentMethod,1380.8321185827256,0.0010176482028327882,0.055476154517047974,0.010645001172625476,0.0010585366025479697,0.002691836311076735,0.0074158363486965485,0.018287527825892894,0.0037220697541070842,0.018287527825892894,0.008091707175642827
StreamingMovies,288.69965460300443,0.0010343186324462295,0.0895641938146862,0.00804118916593754,0.00022131521089899112,0.002735932166235518,0.011972592725916935,0.013814321693407766,0.004976613367683814,0.013814321693407766,0.007627925865401
CROSS_PhoneService_InternetService,1226.297401571274,0.0025523830438032745,0.0770860220817184,0.0045961740223559875,0.0009400713292395013,0.0067514464605359665,0.010304559310331437,0.007895974736257402,0.005998692366702301,0.007895974736257402,0.006567877077568831
StreamingTV,108.77177171707153,0.0010525588877499104,0.09722774004666812,0.0051077697110493364,8.338370764774057e-05,0.002784180452247404,0.012997025749470929,0.008774868053493078,0.005288196636455358,0.008774868053493078,0.006334198061566674
GRP_PaymentMethod_TotalCharges_std,92.66039371490479,0.0004555515246465802,0.0,0.011112128995153412,7.103283377736431e-05,0.0012050039809400849,0.0,0.01909002778941534,0.0004253456049058164,0.01909002778941534,0.006024750260258674
Artifact_Diff_Quartile,20.839522123336792,0.00030976190173532815,0.018774820196214143,0.009902128924736565,1.5975437310801953e-05,0.0008193679628758189,0.0025097448672030944,0.01701131407222156,0.0011150294224632385,0.01701131407222156,0.005883914817390735
gender,106.44213781356811,0.0004493380431085825,0.011411097203758571,0.006808432379763387,8.159782598681415e-05,0.0011885683648051293,0.001525391046997274,0.011696513187412284,0.0009318524125964059,0.011696513187412284,0.00416125064504117
WoE_gender,246.79851977825166,0.0004221638257149607,0.005942607442567029,0.006808432379763384,0.00018919408313595597,0.001116688372385722,0.0007943846263727699,0.011696513187412279,0.0007000890272981494,0.011696513187412279,0.003999016275332388
COUNT_gender,24.25345995426178,0.0,0.012665569982697317,0.006808432379763047,1.8592539059975105e-05,0.0,0.0016930840840055528,0.0116965131874117,0.0005705588743551759,0.0116965131874117,0.003908345168272133
GRP_gender_MonthlyCharges_mean,48.72338154315948,0.0004346369067206979,0.0038534711847975204,0.006808432379762757,3.735101615124736e-05,0.0011496815936863467,0.0005151170251372507,0.011696513187411202,0.0005673832116582816,0.011696513187411202,0.0039061222043841578
GRP_gender_MonthlyCharges_std,55.93293619155884,0.0002038307284237817,0.0024715355761212934,0.006808432379763087,4.28778121901703e-05,0.0005391636859938629,0.00033038525330490514,0.011696513187411769,0.0003041422504963128,0.011696513187411769,0.0037218535315709494
GRP_gender_tenure_std,9.288020062446595,0.0,0.005561753398827518,0.00680843237976304,7.120133627388957e-06,0.0,0.0007434735405972842,0.011696513187411687,0.0002501978914082244,0.011696513187411687,0.0036840924802092633
GRP_gender_TotalCharges_mean,26.38443410396576,0.0,0.004538617631545306,0.006808432379763437,2.0226129491562434e-05,0.0,0.000606704734635232,0.01169651318741237,0.0002089769547089315,0.01169651318741237,0.003655237824519963
GRP_gender_TotalCharges_std,22.018162155151366,0.0,0.0034840896752372334,0.006808432379762676,1.6878974821346383e-05,0.0,0.00046573954306444786,0.011696513187411063,0.00016087283929526474,0.011696513187411063,0.003621564943730004
FREQ_gender,17.85782582759857,0.0,0.0034764885606645263,0.006808432379763749,1.3689689011464784e-05,0.0,0.0004647234556620385,0.011696513187412905,0.00015947104822450108,0.011696513187412905,0.003620583689981022
ORIG_prob_gender,13.199683785438538,0.0,0.00348100535304159,0.006808432379763129,1.0118788693361749e-05,0.0,0.0004653272428816276,0.01169651318741184,0.00015848201052499645,0.01169651318741184,0.0036198913635910493
GRP_gender_Artifact_Diff_std,20.146852016448975,0.0,0.003099296167001726,0.006808432379763338,1.544444107182097e-05,0.0,0.00041430184501278436,0.011696513187412199,0.00014324876202820178,0.011696513187412199,0.003609228089643401
GRP_gender_Artifact_Diff_mean,28.84749779701233,0.0,0.0029735903223226025,0.006808432379763685,2.2114297530536516e-05,0.0,0.000397497977110791,0.011696513187412796,0.00013987075821377584,0.011696513187412796,0.003606863486973482
GRP_gender_TotalCharges_median,14.097503924369812,0.0,0.0023111997542030836,0.006808432379764043,1.08070515652733e-05,0.0,0.00030895218487162347,0.01169651318741341,0.00010658641214563226,0.01169651318741341,0.0035835644447259653
GRP_gender_MonthlyCharges_median,30.437521982192994,0.0,0.0017193669174659012,0.006808432379764064,2.333319936248243e-05,0.0,0.00022983827545890355,0.011696513187413446,8.439049160712866e-05,0.011696513187413446,0.003568027300349024
GRP_gender_tenure_mean,58.916898536682126,0.0,0.0010951667189127636,0.006808432379763924,4.516529762770478e-05,0.0,0.0001463976231355442,0.011696513187413207,6.3854306921083e-05,0.011696513187413207,0.00355365197106872
GRP_PaymentMethod_Artifact_Diff_std,47.932019758224484,0.0,0.0033637406130670707,0.0014380547215861992,3.6744363536539074e-05,0.0,0.0004496517489925143,0.0024704990924559983,0.00016213203750968446,0.0024704990924559983,0.0008546421539935786
GRP_gender_tenure_median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRP_SeniorCitizen_Artifact_Diff_median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRP_InternetService_Artifact_Diff_median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRP_gender_Artifact_Diff_median,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_MonthlyCharges_std_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_TotalCharges_mean_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_TotalCharges_median_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_tenure_mean_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_tenure_median_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_MonthlyCharges_mean_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_tenure_std_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_MonthlyCharges_median_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORIG_TotalCharges_std_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
